URL,Airline,Year,Top/Base,Salary_info,salary,currency,gross-net
https://www.pilotjobsnetwork.com/jobs/Cirrus_Advanced_Flight_Training_(Flight_School),Cirrus Advanced Flight Training (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/CAE_London_Burgess_Hill_(Flight_School),CAE London Burgess Hill (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/CAE_London_Burgess_Hill_(Flight_School),CAE London Burgess Hill (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Iceland,Air Iceland,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Iceland,Air Iceland,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/BinAir_Aero_Service_GmbH,BinAir Aero Service GmbH,2015,CaptMax,Ã¢âÂ¬250,,,
https://www.pilotjobsnetwork.com/jobs/BinAir_Aero_Service_GmbH,BinAir Aero Service GmbH,2015,CaptMin,Ã¢âÂ¬250,,,
https://www.pilotjobsnetwork.com/jobs/Alto_Aerospace,Alto Aerospace,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Alto_Aerospace,Alto Aerospace,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Atlas_Global_(Closed),Atlas Global (Closed),2015,CaptMax,8000,,,
https://www.pilotjobsnetwork.com/jobs/Atlas_Global_(Closed),Atlas Global (Closed),2015,CaptMin,8000,,,
https://www.pilotjobsnetwork.com/jobs/CSA_Czech_Airlines,CSA Czech Airlines,2017,CaptMax,"123089 CZK on Airbus, 98895 CZK on ATR",,,
https://www.pilotjobsnetwork.com/jobs/CSA_Czech_Airlines,CSA Czech Airlines,2017,CaptMin,"109004 CZK on Airbus, 88744 CZK on ATR",,,
https://www.pilotjobsnetwork.com/jobs/Norwegian_Long_Haul,Norwegian Long Haul,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Norwegian_Long_Haul,Norwegian Long Haul,2017,CaptMin,9450,,,
https://www.pilotjobsnetwork.com/jobs/Orange2Fly,Orange2Fly,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Orange2Fly,Orange2Fly,2021,CaptMin,6000 EUR,,,
https://www.pilotjobsnetwork.com/jobs/La_Compagnie,La Compagnie,2021,CaptMax,Ã¢âÂ¬13000 p/m Min guarantee,,,
https://www.pilotjobsnetwork.com/jobs/La_Compagnie,La Compagnie,2021,CaptMin,Ã¢âÂ¬8250 p/m Min guarantee,,,
https://www.pilotjobsnetwork.com/jobs/PSA,PSA,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/PSA,PSA,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Oman_Air,Oman Air,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Oman_Air,Oman Air,2005,CaptMin,"$5500 (accommodation provided, transport allowance)",,,
https://www.pilotjobsnetwork.com/jobs/Laudamotion,Laudamotion,2020,CaptMax,"annual 65,800Ã¢âÂ¬ Basic + BHs + 4000Ã¢âÂ¬ annual allowance",,,
https://www.pilotjobsnetwork.com/jobs/Laudamotion,Laudamotion,2020,CaptMin,Ã¢âÂ¬4500 (gross) x 14 salaries per year,,,
https://www.pilotjobsnetwork.com/jobs/SunExpress_Deutschland_GmbH_(Closed),SunExpress Deutschland GmbH (Closed),2018,CaptMax,EUR 10000 / month before tax for 75 BH. Overtime payment is gross salary / 75 for one SBH.,,,
https://www.pilotjobsnetwork.com/jobs/SunExpress_Deutschland_GmbH_(Closed),SunExpress Deutschland GmbH (Closed),2018,CaptMin,EUR 7400 / month before tax for 75 BH. Overtime payment is gross salary / 75 for one SBH.,,,
https://www.pilotjobsnetwork.com/jobs/Air_X_Charter,Air X Charter,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Air_X_Charter,Air X Charter,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Westair_Aviation,Westair Aviation,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Westair_Aviation,Westair Aviation,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Volotea_Airlines,Volotea Airlines,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Volotea_Airlines,Volotea Airlines,2014,CaptMin,"3600E before tax base in 40h month, no senority.",,,
https://www.pilotjobsnetwork.com/jobs/Air_Namibia_(Closed),Air Namibia (Closed),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Namibia_(Closed),Air Namibia (Closed),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/WestJet,WestJet,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/WestJet,WestJet,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Asia,Air Asia,2010,CaptMax,RM 26000(Basic Salary+Flight Allowance After Tax),,,
https://www.pilotjobsnetwork.com/jobs/Air_Asia,Air Asia,2011,CaptMin,13000 RM,,,
https://www.pilotjobsnetwork.com/jobs/Winair,Winair,2008,CaptMax,5200 USD,,,
https://www.pilotjobsnetwork.com/jobs/Winair,Winair,2008,CaptMin,4700 USD,,,
https://www.pilotjobsnetwork.com/jobs/Thai_Airways,Thai Airways,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Thai_Airways,Thai Airways,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Mauritus,Air Mauritus,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Mauritus,Air Mauritus,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Thomas_Cook_Airlines_Balearics,Thomas Cook Airlines Balearics,2018,CaptMax,over 3000 PIC / 500h on type 8000Ã¢âÂ¬,,,
https://www.pilotjobsnetwork.com/jobs/Thomas_Cook_Airlines_Balearics,Thomas Cook Airlines Balearics,2018,CaptMin,over 3000 TT / 1500 PIC / 500 on type 6200Ã¢âÂ¬; over 3000 TT / 500 PIC on type 5100Ã¢âÂ¬,,,
https://www.pilotjobsnetwork.com/jobs/Blue_Air,Blue Air,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Blue_Air,Blue Air,2018,CaptMin,2500 (dependent on base. Local contracts and pay varies significantly),,,
https://www.pilotjobsnetwork.com/jobs/Terra_Avia,Terra Avia,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Terra_Avia,Terra Avia,2020,CaptMin,10000USD,,,
https://www.pilotjobsnetwork.com/jobs/Jetfly,Jetfly,2019,CaptMax,90.000Ã¢âÂ¬/y,,,
https://www.pilotjobsnetwork.com/jobs/Jetfly,Jetfly,2019,CaptMin,61.000Ã¢âÂ¬/y,,,
https://www.pilotjobsnetwork.com/jobs/easyJet_(French_Contract),easyJet (French Contract),2021,CaptMax,"Ã¢âÂ¬136,962.85 (90% for 1st 6 months) Loyalty Bonus: 2-4 yrs = 5% 5-9 yrs = 10% 10+ yrs = 15%",,,
https://www.pilotjobsnetwork.com/jobs/easyJet_(French_Contract),easyJet (French Contract),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/SkyUp_Airlines,SkyUp Airlines,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/SkyUp_Airlines,SkyUp Airlines,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/ASKY,ASKY,2021,CaptMax,+/- 9000 USD payed in XOF,,,
https://www.pilotjobsnetwork.com/jobs/ASKY,ASKY,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/ASKY,ASKY,2021,CaptMax,+/- 9000 USD payed in XOF,,,
https://www.pilotjobsnetwork.com/jobs/ASKY,ASKY,,CaptMin,,,,
"https://www.pilotjobsnetwork.com/jobs/Nordic_Regional_Airlines,_Norra","Nordic Regional Airlines, Norra",2019,CaptMax,9000e/m before tax + per diems tax free 300-500e,,,
"https://www.pilotjobsnetwork.com/jobs/Nordic_Regional_Airlines,_Norra","Nordic Regional Airlines, Norra",2019,CaptMin,6000e/m before tax + per diems tax free 300-500e,,,
https://www.pilotjobsnetwork.com/jobs/AstonJet,AstonJet,2018,CaptMax,3000 EUR Gross (C510),,,
https://www.pilotjobsnetwork.com/jobs/AstonJet,AstonJet,2018,CaptMin,3000 Ã¢âÂ¬ + 1800 Ã¢âÂ¬ bonus for Medevac flights. Not clear if this bonus is guaranteed or not.,,,
https://www.pilotjobsnetwork.com/jobs/Montenegro_Airlines_(Closed),Montenegro Airlines (Closed),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Montenegro_Airlines_(Closed),Montenegro Airlines (Closed),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/FlyBy_(Flight_School),FlyBy (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/FlyBy_(Flight_School),FlyBy (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Nordica,Nordica,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Nordica,Nordica,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Regional_Air_Lines,Regional Air Lines,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Regional_Air_Lines,Regional Air Lines,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Ukraine_International_Airlines,Ukraine International Airlines,2018,CaptMax,9000 USD,,,
https://www.pilotjobsnetwork.com/jobs/Ukraine_International_Airlines,Ukraine International Airlines,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Charter_Scotland,Air Charter Scotland,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Charter_Scotland,Air Charter Scotland,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Holiday_Europe,Holiday Europe,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Holiday_Europe,Holiday Europe,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Olympic_Air,Olympic Air,2011,CaptMax,95000 Euro Yearly Gross.Tax 32% approx,,,
https://www.pilotjobsnetwork.com/jobs/Olympic_Air,Olympic Air,2011,CaptMin,80000 yearly Gross. Tax 32 % approx.,,,
https://www.pilotjobsnetwork.com/jobs/Korean_Air,Korean Air,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Korean_Air,Korean Air,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/KLM_Cityhopper,KLM Cityhopper,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/KLM_Cityhopper,KLM Cityhopper,2019,CaptMin,100.000,,,
https://www.pilotjobsnetwork.com/jobs/ASL_Airlines_France_(Europe_Airpost),ASL Airlines France (Europe Airpost),2020,CaptMax,9000e Net per month,,,
https://www.pilotjobsnetwork.com/jobs/ASL_Airlines_France_(Europe_Airpost),ASL Airlines France (Europe Airpost),2020,CaptMin,7000e Net per month,,,
https://www.pilotjobsnetwork.com/jobs/Braathens_Regional_Airlines_(BRA)_(Closed),Braathens Regional Airlines (BRA) (Closed),2007,CaptMax,Min 68000SEK excl. per diem,,,
https://www.pilotjobsnetwork.com/jobs/Braathens_Regional_Airlines_(BRA)_(Closed),Braathens Regional Airlines (BRA) (Closed),2007,CaptMin,ABOUT 50000 excl. per diem,,,
https://www.pilotjobsnetwork.com/jobs/Cathay_Dragon_(closed),Cathay Dragon (closed),2010,CaptMax,See detailed pay scale above,,,
https://www.pilotjobsnetwork.com/jobs/Cathay_Dragon_(closed),Cathay Dragon (closed),2010,CaptMin,See detailed pay scale above,,,
https://www.pilotjobsnetwork.com/jobs/easyJet_Europe_Airline_GmbH,easyJet Europe Airline GmbH,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/easyJet_Europe_Airline_GmbH,easyJet Europe Airline GmbH,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Scoot,Scoot,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Scoot,Scoot,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Singapore_Airlines,Singapore Airlines,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Singapore_Airlines,Singapore Airlines,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Busan,Air Busan,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Busan,Air Busan,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Go_Fly_Oxford_(Flight_School),Go Fly Oxford (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Go_Fly_Oxford_(Flight_School),Go Fly Oxford (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Luxaviation_Group_Luxembourg,Luxaviation Group Luxembourg,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Luxaviation_Group_Luxembourg,Luxaviation Group Luxembourg,2017,CaptMin,"4500 during Training, 5500 until 500 hrs on XLS type, thereafter 6500 before Tax, other Fleets more",,,
https://www.pilotjobsnetwork.com/jobs/AirTanker,AirTanker,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/AirTanker,AirTanker,2018,CaptMin,109000,,,
https://www.pilotjobsnetwork.com/jobs/Virgin_Australia_Regional_Airlines,Virgin Australia Regional Airlines,2008,CaptMax,"Approx $100,000 for F50 Approx $130,000 for F100",,,
https://www.pilotjobsnetwork.com/jobs/Virgin_Australia_Regional_Airlines,Virgin Australia Regional Airlines,2012,CaptMin,Approx $90000 (F50) $100000 (F100),,,
https://www.pilotjobsnetwork.com/jobs/Malindo_Air,Malindo Air,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Malindo_Air,Malindo Air,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Southwest_Airlines,Southwest Airlines,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Southwest_Airlines,Southwest Airlines,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Etihad_Airways,Etihad Airways,2015,CaptMax,Top salary goes up to just under 56000 AED,,,
https://www.pilotjobsnetwork.com/jobs/Etihad_Airways,Etihad Airways,2014,CaptMin,"Starting salary of AED 35200 or US$ 9578 per month for Captains and an annual salary increment of 2%, becoming 3% after completing 5 years. Housing allowance of 14500 AED PM and kids education allowance secondary 50200 and primary 36000 AED",,,
https://www.pilotjobsnetwork.com/jobs/Skymark_Airlines,Skymark Airlines,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Skymark_Airlines,Skymark Airlines,2008,CaptMin,"US$8,000 net",,,
https://www.pilotjobsnetwork.com/jobs/Travel_Carrier_Network_(closed),Travel Carrier Network (closed),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Travel_Carrier_Network_(closed),Travel Carrier Network (closed),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Flyschool_(flight_school),Flyschool (flight school),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Flyschool_(flight_school),Flyschool (flight school),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Alsie_denmark,Air Alsie denmark,2017,CaptMax,"9,000Ã¢âÂ¬ over 16 years",,,
https://www.pilotjobsnetwork.com/jobs/Air_Alsie_denmark,Air Alsie denmark,2017,CaptMin,"5,000Ã¢âÂ¬",,,
https://www.pilotjobsnetwork.com/jobs/Egnatia_Aviation_(Flight_School),Egnatia Aviation (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Egnatia_Aviation_(Flight_School),Egnatia Aviation (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Gp6ktL_https://xnxxx.web.fc2.com/_xnxx,Gp6ktL https://xnxxx.web.fc2.com/ xnxx,2069,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Gp6ktL_https://xnxxx.web.fc2.com/_xnxx,Gp6ktL https://xnxxx.web.fc2.com/ xnxx,2069,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/ALFA_AIR,ALFA AIR,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/ALFA_AIR,ALFA AIR,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Peace_Airline,Air Peace Airline,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Peace_Airline,Air Peace Airline,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Conviasa,Conviasa,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Conviasa,Conviasa,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Eurolink,Eurolink,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Eurolink,Eurolink,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Go2Sky,Go2Sky,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Go2Sky,Go2Sky,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Xiamen_Airlines,Xiamen Airlines,2022,CaptMax,"$15,000 including bonuses, housing and travel. Overtime is $200 per hour over 75",,,
https://www.pilotjobsnetwork.com/jobs/Xiamen_Airlines,Xiamen Airlines,2020,CaptMin,"Only options Resident, 22/8 or 19/11. All others cancelled and pilots forced to change or dismissed. During ongoing pandemic no more hourly targets, you get your hourly rate.",,,
https://www.pilotjobsnetwork.com/jobs/ExpressJet_Airlines,ExpressJet Airlines,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/ExpressJet_Airlines,ExpressJet Airlines,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/White_Airways,White Airways,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/White_Airways,White Airways,2020,CaptMin,4100Ã¢âÂ¬ Gross 2500Ã¢âÂ¬ Net,,,
https://www.pilotjobsnetwork.com/jobs/SF_Cargo_Express,SF Cargo Express,,CaptMax,"up to 247,241 plus USD/year (Shenzhen base)",,,
https://www.pilotjobsnetwork.com/jobs/SF_Cargo_Express,SF Cargo Express,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/SF_Cargo_Express,SF Cargo Express,,CaptMax,"up to 247,241 plus USD/year (Shenzhen base)",,,
https://www.pilotjobsnetwork.com/jobs/SF_Cargo_Express,SF Cargo Express,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Astral_Aviation,Astral Aviation,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Astral_Aviation,Astral Aviation,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Aurora,Aurora,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Aurora,Aurora,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Corsair,Corsair,2006,CaptMax,15000â¬,,,
https://www.pilotjobsnetwork.com/jobs/Corsair,Corsair,2006,CaptMin,8000â¬,,,
https://www.pilotjobsnetwork.com/jobs/WestJet_Encore,WestJet Encore,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/WestJet_Encore,WestJet Encore,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Pakistan_International_Airlines,Pakistan International Airlines,2013,CaptMax,"$90,000.00/Year Rs 90,00,000.00",,,
https://www.pilotjobsnetwork.com/jobs/Pakistan_International_Airlines,Pakistan International Airlines,2013,CaptMin,"$40,000.00/Year Rs 40,00,000/Rs",,,
https://www.pilotjobsnetwork.com/jobs/samaGe_https://xnxxx.web.fc2.com/_xnxx,samaGe https://xnxxx.web.fc2.com/ xnxx,2069,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/samaGe_https://xnxxx.web.fc2.com/_xnxx,samaGe https://xnxxx.web.fc2.com/ xnxx,2069,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Cebu_Pacific,Cebu Pacific,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Cebu_Pacific,Cebu Pacific,2013,CaptMin,-,,,
https://www.pilotjobsnetwork.com/jobs/VietJet_Air,VietJet Air,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/VietJet_Air,VietJet Air,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Smartwings,Smartwings,2020,CaptMax,CZK/Month 94200,,,
https://www.pilotjobsnetwork.com/jobs/Smartwings,Smartwings,2020,CaptMin,CZK/Month 80900,,,
https://www.pilotjobsnetwork.com/jobs/MS_Aviation,MS Aviation,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/MS_Aviation,MS Aviation,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/TAP_Air_Portugal,TAP Air Portugal,2013,CaptMax,6250 Eur (net) plus 220 Eur (Net) every year,,,
https://www.pilotjobsnetwork.com/jobs/TAP_Air_Portugal,TAP Air Portugal,2013,CaptMin,6250 Eur (net)plus 220 Eur (Net) every year,,,
https://www.pilotjobsnetwork.com/jobs/Kuwait_Airways,Kuwait Airways,2006,CaptMax,100000gbp/yr,,,
https://www.pilotjobsnetwork.com/jobs/Kuwait_Airways,Kuwait Airways,2018,CaptMin,2900 KWD,,,
https://www.pilotjobsnetwork.com/jobs/SAS_Scandinavian_Airlines,SAS Scandinavian Airlines,2017,CaptMax,91.372,,,
https://www.pilotjobsnetwork.com/jobs/SAS_Scandinavian_Airlines,SAS Scandinavian Airlines,2017,CaptMin,60.611,,,
https://www.pilotjobsnetwork.com/jobs/Air_Blue,Air Blue,2014,CaptMax,850000,,,
https://www.pilotjobsnetwork.com/jobs/Air_Blue,Air Blue,2014,CaptMin,250000,,,
https://www.pilotjobsnetwork.com/jobs/Qantas,Qantas,2005,CaptMax,"Above Au$ 250,000 For Experienced 737/767 Captain. For 747/Wide Body Aircrafts Very Experienced Captains paid Above Au$ 300,000. *Exclusive Allowances.",,,
https://www.pilotjobsnetwork.com/jobs/Qantas,Qantas,2005,CaptMin,"Above Au$ 200,000. *Excluding Allowances.",,,
https://www.pilotjobsnetwork.com/jobs/Air_Europa,Air Europa,2011,CaptMax,220.000,,,
https://www.pilotjobsnetwork.com/jobs/Air_Europa,Air Europa,2011,CaptMin,130.000,,,
https://www.pilotjobsnetwork.com/jobs/Voyage_Air,Voyage Air,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Voyage_Air,Voyage Air,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Europa_Express,Air Europa Express,2018,CaptMax,35000 Euros Before tax year,,,
https://www.pilotjobsnetwork.com/jobs/Air_Europa_Express,Air Europa Express,2018,CaptMin,27500 Euros before tax year,,,
https://www.pilotjobsnetwork.com/jobs/Fly_540_Africa,Fly 540 Africa,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Fly_540_Africa,Fly 540 Africa,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/HiSky_Moldova,HiSky Moldova,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/HiSky_Moldova,HiSky Moldova,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Corendon_Dutch_Airlines,Corendon Dutch Airlines,2019,CaptMax,Ã¢âÂ¬ 14790 before tax,,,
https://www.pilotjobsnetwork.com/jobs/Corendon_Dutch_Airlines,Corendon Dutch Airlines,2019,CaptMin,Ã¢âÂ¬ 7054 before tax,,,
https://www.pilotjobsnetwork.com/jobs/Air_Greenland,Air Greenland,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Greenland,Air Greenland,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/RwandAir,RwandAir,2013,CaptMax,"6500 Euros + 1000 Euros house allowance with Broker prob no more available. Direct, much less and in USD",,,
https://www.pilotjobsnetwork.com/jobs/RwandAir,RwandAir,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Canada,Air Canada,2005,CaptMax,"360,000Cad",,,
https://www.pilotjobsnetwork.com/jobs/Air_Canada,Air Canada,2020,CaptMin,"235,000 CAD",,,
https://www.pilotjobsnetwork.com/jobs/Sri_Lankan,Sri Lankan,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Sri_Lankan,Sri Lankan,2006,CaptMin,8000 $ taxfree incl. allowance and housing,,,
https://www.pilotjobsnetwork.com/jobs/Fiji_Airways,Fiji Airways,2015,CaptMax,A330 captain: NZD21500/month,,,
https://www.pilotjobsnetwork.com/jobs/Fiji_Airways,Fiji Airways,2015,CaptMin,B737 captain: NZD14700/month,,,
https://www.pilotjobsnetwork.com/jobs/Cobham_Aviation_Services_Australia,Cobham Aviation Services Australia,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Cobham_Aviation_Services_Australia,Cobham Aviation Services Australia,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Cityjet_Sweden_(Closed),Cityjet Sweden (Closed),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Cityjet_Sweden_(Closed),Cityjet Sweden (Closed),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Avianca,Avianca,2019,CaptMax,7000,,,
https://www.pilotjobsnetwork.com/jobs/Avianca,Avianca,2019,CaptMin,5000,,,
https://www.pilotjobsnetwork.com/jobs/Jetstar_Asia,Jetstar Asia,2020,CaptMax,13000/ after 5 years as CPT,,,
https://www.pilotjobsnetwork.com/jobs/Jetstar_Asia,Jetstar Asia,2017,CaptMin,12200 SGD,,,
https://www.pilotjobsnetwork.com/jobs/CityJet_(Finland),CityJet (Finland),2016,CaptMax,7000Ã¢âÂ¬/month before tax,,,
https://www.pilotjobsnetwork.com/jobs/CityJet_(Finland),CityJet (Finland),2017,CaptMin,5500Ã¢âÂ¬/month,,,
https://www.pilotjobsnetwork.com/jobs/Jetstar_Pacific,Jetstar Pacific,2019,CaptMax,"13230 but never reached. they count per period. 6/2 means 144 hours, but youÃ¢â¬â¢re flying 6 weeks, not 8, so overtime is never paid.",,,
https://www.pilotjobsnetwork.com/jobs/Jetstar_Pacific,Jetstar Pacific,2018,CaptMin,11070,,,
https://www.pilotjobsnetwork.com/jobs/South_African_Express,South African Express,2008,CaptMax,R175000,,,
https://www.pilotjobsnetwork.com/jobs/South_African_Express,South African Express,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Mauritius,Air Mauritius,2012,CaptMax,A340 Euro 13000 net,,,
https://www.pilotjobsnetwork.com/jobs/Air_Mauritius,Air Mauritius,2011,CaptMin,Y one ATR 3104Ã¯Â¿Â½ A319 3529Ã¯Â¿Â½ A340 4100Ã¯Â¿Â½ + 11% Expat allowance + min 50 hours FDH + 24500 RH Housing allowance,,,
https://www.pilotjobsnetwork.com/jobs/LGW_Luftfahrtgesellschaft_Walter_mbH,LGW Luftfahrtgesellschaft Walter mbH,2020,CaptMax,152763,,,
https://www.pilotjobsnetwork.com/jobs/LGW_Luftfahrtgesellschaft_Walter_mbH,LGW Luftfahrtgesellschaft Walter mbH,2020,CaptMin,95498,,,
https://www.pilotjobsnetwork.com/jobs/GOL_LINHAS_AEREAS_S.A,GOL LINHAS AEREAS S.A,2010,CaptMax,"R$24.000,00",,,
https://www.pilotjobsnetwork.com/jobs/GOL_LINHAS_AEREAS_S.A,GOL LINHAS AEREAS S.A,2010,CaptMin,"R$12.000,00",,,
https://www.pilotjobsnetwork.com/jobs/Walkine,Walkine,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Walkine,Walkine,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Antwerp,Air Antwerp,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Antwerp,Air Antwerp,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Malta,Air Malta,2015,CaptMax,90800 Euro,,,
https://www.pilotjobsnetwork.com/jobs/Air_Malta,Air Malta,2007,CaptMin,16200,,,
https://www.pilotjobsnetwork.com/jobs/Germanwings,Germanwings,2018,CaptMax,"12.390,76 x 13 = 161.079 Euro TRI / TRE : Up to 300.000 Euro/year because duty time is paid with factor x 2",,,
